Year,Month,Day,Site,Level,Observer,Transect_type,Transect_number,Transect_section,Depth_m,Lat nort,Long,Genusspecies,Frequency,Size_cm
2018,3,3,Piedra_Blanca,Shallow,Fernanda A. ,upc,2,Na,8,27.869567,-115.044450,Macrocystis_holdfast_live,2,Na
2018,3,2,Piedra_Blanca,Shallow,Eliot D.,inverts,1,Na,5,27.869567,-115.044450,Panulirus_innterruptus         ,7,Na
2018,3,2,Piedra_Blanca,Shallow,Eliot D.,inverts,1,Na,5,27.869567,-115.044450,Lithopoma_spp,3,Na
2018,3,2,Piedra_Blanca,Shallow,Eliot D.,inverts,1,Na,5,27.869567,-115.044450,Centrostephanus_coronatus,2,Na
2018,3,2,Piedra_Blanca,Shallow,Eliot D.,inverts,1,Na,5,27.869567,-115.044450,Acarnus_erithacus,3,Na
2018,3,2,Piedra_Blanca,Shallow,Eliot D.,inverts,1,Na,5,27.869567,-115.044450,Urticina_picivora,2,Na
2018,3,2,Piedra_Blanca,Shallow,Eliot D.,inverts,1,Na,5,27.869567,-115.044450,Muricea californica ,5,Na
2018,3,2,Piedra_Blanca,Shallow,Eliot D.,inverts,2,Na,5,27.869567,-115.044450,Panulirus_innterruptus         ,3,Na
2018,3,2,Piedra_Blanca,Shallow,Eliot D.,inverts,2,Na,5,27.869567,-115.044450,Lithopoma_spp,57,Na
2018,3,2,Piedra_Blanca,Shallow,Eliot D.,inverts,2,Na,5,27.869567,-115.044450,Acarnus_erithacus,3,Na
2018,3,2,Piedra_Blanca,Shallow,Eliot D.,inverts,2,Na,5,27.869567,-115.044450,Lophogorgia_chiliesnsis,1,Na
2018,3,2,Piedra_Blanca,Shallow,Eliot D.,inverts,2,Na,5,27.869567,-115.044450,Muricea californica ,2,Na
2018,3,2,Piedra_Blanca,Mid,Eliot D.,inverts,1,0-10,9,27.870367,-115.044400,Panulirus_innterruptus         ,5,Na
2018,3,2,Piedra_Blanca,Mid,Eliot D.,inverts,1,0-10,9,27.870367,-115.044400,Lithopoma_spp,19,Na
2018,3,2,Piedra_Blanca,Mid,Eliot D.,inverts,1,oct-20,9,27.870367,-115.044400,Panulirus_innterruptus         ,1,Na
2018,3,2,Piedra_Blanca,Mid,Eliot D.,inverts,1,0-10,9,27.870367,-115.044400,Muricea californica ,4,Na
2018,3,2,Piedra_Blanca,Mid,Eliot D.,inverts,1,oct-20,9,27.870367,-115.044400,Lithopoma_spp,5,Na
2018,3,2,Piedra_Blanca,Mid,Eliot D.,inverts,1,oct-20,9,27.870367,-115.044400,Leucetta_losangelensis,2,Na
2018,3,2,Piedra_Blanca,Mid,Eliot D.,inverts,1,oct-20,9,27.870367,-115.044400,Muricea californica ,2,Na
2018,3,2,Piedra_Blanca,Mid,Eliot D.,inverts,1,oct-20,9,27.870367,-115.044400,Acarnus_erithacus,11,Na
2018,3,2,Piedra_Blanca,Mid,Eliot D.,inverts,1,20-30,9,27.870367,-115.044400,Panulirus_innterruptus         ,7,Na
2018,3,2,Piedra_Blanca,Mid,Eliot D.,inverts,1,20-30,9,27.870367,-115.044400,Lithopoma_spp,7,Na
2018,3,2,Piedra_Blanca,Mid,Eliot D.,inverts,1,20-30,9,27.870367,-115.044400,Centrostephanus_coronatus,6,Na
2018,3,2,Piedra_Blanca,Mid,Eliot D.,inverts,1,20-30,9,27.870367,-115.044400,Muricea californica ,2,Na
2018,3,2,Piedra_Blanca,Mid,Eliot D.,inverts,1,20-30,9,27.870367,-115.044400,Clavalina_huntsmania,3,Na
2018,3,2,Piedra_Blanca,Mid,Eliot D.,inverts,1,20-30,9,27.870367,-115.044400,Acarnus_erithacus,1,Na
2018,3,2,Piedra_Blanca,Mid,Eliot D.,inverts,1,20-30,9,27.870367,-115.044400,Cucumaria_salma,8,Na
2018,3,2,Piedra_Blanca,Mid,Eliot D.,inverts,2,0-10,9,27.870367,-115.044400,Panulirus_innterruptus         ,1,Na
2018,3,2,Piedra_Blanca,Mid,Eliot D.,inverts,2,0-10,9,27.870367,-115.044400,Centrostephanus_coronatus,2,Na
2018,3,2,Piedra_Blanca,Mid,Eliot D.,inverts,2,0-10,9,27.870367,-115.044400,Acarnus_erithacus,4,Na
2018,3,2,Piedra_Blanca,Mid,Eliot D.,inverts,2,oct-20,9,27.870367,-115.044400,Panulirus_innterruptus         ,7,Na
2018,3,2,Piedra_Blanca,Mid,Eliot D.,inverts,2,oct-20,9,27.870367,-115.044400,Centrostephanus_coronatus,6,Na
2018,3,2,Piedra_Blanca,Mid,Eliot D.,inverts,2,oct-20,9,27.870367,-115.044400,Muricea californica ,3,Na
2018,3,2,Piedra_Blanca,Mid,Eliot D.,inverts,2,oct-20,9,27.870367,-115.044400,Acarnus_erithacus,5,Na
2018,3,2,Piedra_Blanca,Mid,Eliot D.,inverts,2,20-30,9,27.870367,-115.044400,Crassedoma_giganteum,1,Na
2018,3,2,Piedra_Blanca,Mid,Eliot D.,inverts,2,20-30,9,27.870367,-115.044400,Eucaria_thouarsii,1,Na
2018,3,2,Piedra_Blanca,Mid,Eliot D.,inverts,2,20-30,9,27.870367,-115.044400,Lophogorgia_chiliesnsis,3,Na
2018,3,2,Piedra_Blanca,Mid,Eliot D.,inverts,2,20-30,9,27.870367,-115.044400,Panulirus_innterruptus         ,3,Na
2018,3,2,Piedra_Blanca,Mid,Eliot D.,inverts,2,20-30,9,27.870367,-115.044400,Centrostephanus_coronatus,6,Na
2018,3,2,Piedra_Blanca,Mid,Eliot D.,inverts,2,20-30,9,27.870367,-115.044400,Muricea californica ,3,Na
2018,3,2,Piedra_Blanca,Mid,Eliot D.,inverts,2,20-30,9,27.870367,-115.044400,Acarnus_erithacus,6,Na
2018,3,2,Piedra_Blanca,Mid,Eliot D.,inverts,2,20-30,9,27.870367,-115.044400,Cucumaria_salma,7,Na
2018,3,2,Piedra_Blanca,Deep,Eliot D.,inverts,1,0-10,13,27.870267,-115.046267,Parastichopus_californicus,1,Na
2018,3,2,Piedra_Blanca,Deep,Eliot D.,inverts,1,0-10,13,27.870267,-115.046267,Panulirus_innterruptus         ,1,Na
2018,3,2,Piedra_Blanca,Deep,Eliot D.,inverts,1,0-10,13,27.870267,-115.046267,Megathura,4,Na
2018,3,2,Piedra_Blanca,Deep,Eliot D.,inverts,1,0-10,13,27.870267,-115.046267,Tethya_aurantia,4,Na
2018,3,2,Piedra_Blanca,Deep,Eliot D.,inverts,1,oct-20,13,27.870267,-115.046267,Megathura,1,Na
2018,3,2,Piedra_Blanca,Deep,Eliot D.,inverts,2,0-10,13,27.870267,-115.046267,Centrostephanus_coronatus,1,Na
2018,3,2,Piedra_Blanca,Deep,Eliot D.,inverts,2,20-30,13,27.870267,-115.046267,Lithopoma_spp,1,Na
2018,3,2,Piedra_Blanca,Deep,Eliot D.,inverts,2,20-30,13,27.870267,-115.046267,Acarnus_erithacus,1,Na
2018,3,2,Piedra_Blanca,Deep,Fernanda A. ,upc,1,Na,15,27.870267,-115.046267,Bedrock_1_m,6,Na
2018,3,2,Piedra_Blanca,Deep,Fernanda A. ,upc,1,Na,15,27.870267,-115.046267,Cobble_10cm,2,Na
2018,3,2,Piedra_Blanca,Deep,Fernanda A. ,upc,1,Na,15,27.870267,-115.046267,sand,20,Na
2018,3,2,Piedra_Blanca,Deep,Fernanda A. ,upc,1,Na,15,27.870267,-115.046267,0_10 cm,23,Na
2018,3,2,Piedra_Blanca,Deep,Fernanda A. ,upc,1,Na,15,27.870267,-115.046267,10 cm_1 m,4,Na
2018,3,2,Piedra_Blanca,Deep,Fernanda A. ,upc,1,Na,15,27.870267,-115.046267,Bare_rock,1,Na
2018,3,2,Piedra_Blanca,Deep,Fernanda A. ,upc,1,Na,15,27.870267,-115.046267,Bare_sand,11,Na
2018,3,2,Piedra_Blanca,Deep,Fernanda A. ,upc,1,Na,15,27.870267,-115.046267,Branch_flat_branching ,2,Na
2018,3,2,Piedra_Blanca,Deep,Fernanda A. ,upc,1,Na,15,27.870267,-115.046267,Bushy_cylindrical_branches,7,Na
2018,3,2,Piedra_Blanca,Deep,Fernanda A. ,upc,1,Na,15,27.870267,-115.046267,Crustose_coralline_algae ,3,Na
2018,3,2,Piedra_Blanca,Deep,Fernanda A. ,upc,1,Na,15,27.870267,-115.046267,Dictyotales_spp,1,Na
2018,3,2,Piedra_Blanca,Deep,Fernanda A. ,upc,1,Na,15,27.870267,-115.046267,Macrocystis_holdfast_live,1,Na
2018,3,2,Piedra_Blanca,Deep,Fernanda A. ,upc,1,Na,15,27.870267,-115.046267,Laminariales_holdfast_live,1,Na
2018,3,2,Piedra_Blanca,Deep,Fernanda A. ,upc,1,Na,15,27.870267,-115.046267,Sponge,1,Na
2018,3,2,Piedra_Blanca,Mid,Daniel D.,upc,1,Na,10,27.870367,-115.044400,Bedrock_1_m,19,Na
2018,3,2,Piedra_Blanca,Mid,Daniel D.,upc,1,Na,10,27.870367,-115.044400,Boulder_10_cm_1_m,1,Na
2018,3,2,Piedra_Blanca,Mid,Daniel D.,upc,1,Na,10,27.870367,-115.044400,Cobble_10cm,1,Na
2018,3,2,Piedra_Blanca,Mid,Daniel D.,upc,1,Na,10,27.870367,-115.044400,0_10 cm,7,Na
2018,3,2,Piedra_Blanca,Mid,Daniel D.,upc,1,Na,10,27.870367,-115.044400,10 cm_1 m,19,Na
2018,3,2,Piedra_Blanca,Mid,Daniel D.,upc,1,Na,10,27.870367,-115.044400,Turf_red_turf_2_cm,15,Na
2018,3,2,Piedra_Blanca,Mid,Daniel D.,upc,1,Na,10,27.870367,-115.044400,Crustose_coralline_algae ,8,Na
2018,3,2,Piedra_Blanca,Mid,Daniel D.,upc,1,Na,10,27.870367,-115.044400,Macrocystis_holdfast_live,2,Na
2018,3,2,Piedra_Blanca,Mid,Daniel D.,upc,1,Na,10,27.870367,-115.044400,Balanophylia_elegans,1,Na
2018,3,2,Piedra_Blanca,Mid,Daniel D.,upc,2,Na,10,27.870367,-115.044400,Bedrock_1_m,22,Na
2018,3,2,Piedra_Blanca,Mid,Daniel D.,upc,2,Na,10,27.870367,-115.044400,Boulder_10_cm_1_m,3,Na
2018,3,2,Piedra_Blanca,Mid,Daniel D.,upc,2,Na,10,27.870367,-115.044400,sand,1,Na
2018,3,2,Piedra_Blanca,Mid,Daniel D.,upc,2,Na,10,27.870367,-115.044400,10 cm_1 m,14,Na
2018,3,2,Piedra_Blanca,Mid,Daniel D.,upc,2,Na,10,27.870367,-115.044400,1 m_2 m,10,Na
2018,3,2,Piedra_Blanca,Mid,Daniel D.,upc,2,Na,10,27.870367,-115.044400,Drift_algae       ,2,Na
2018,3,2,Piedra_Blanca,Mid,Daniel D.,upc,2,Na,10,27.870367,-115.044400,Turf_red_turf_2_cm,7,Na
2018,3,2,Piedra_Blanca,Mid,Daniel D.,upc,2,Na,10,27.870367,-115.044400,Crustose_coralline_algae ,12,Na
2018,3,2,Piedra_Blanca,Mid,Daniel D.,upc,2,Na,10,27.870367,-115.044400,Macrocystis_holdfast_live,5,Na
2018,3,2,Piedra_Blanca,Shallow,Daniel D.,upc,1,Na,6,27.869567,-115.044450,Bedrock_1_m,26,Na
2018,3,2,Piedra_Blanca,Shallow,Daniel D.,upc,1,Na,6,27.869567,-115.044450,0_10 cm,1,Na
2018,3,2,Piedra_Blanca,Shallow,Daniel D.,upc,1,Na,6,27.869567,-115.044450,10 cm_1 m,23,Na
2018,3,2,Piedra_Blanca,Shallow,Daniel D.,upc,1,Na,6,27.869567,-115.044450,1 m_2 m,2,Na
2018,3,2,Piedra_Blanca,Shallow,Daniel D.,upc,1,Na,6,27.869567,-115.044450,Turf_red_turf_2_cm,1,Na
2018,3,2,Piedra_Blanca,Shallow,Daniel D.,upc,1,Na,6,27.869567,-115.044450,Crustose_coralline_algae ,5,Na
2018,3,2,Piedra_Blanca,Shallow,Daniel D.,upc,1,Na,6,27.869567,-115.044450,Articulated_coralline_algae ,14,Na
2018,3,2,Piedra_Blanca,Shallow,Daniel D.,upc,1,Na,6,27.869567,-115.044450,Macrocystis_holdfast_live,2,Na
2018,3,2,Piedra_Blanca,Shallow,Daniel D.,upc,2,Na,6,27.869567,-115.044450,Tubeworm_other_solitary,3,Na
2018,3,2,Piedra_Blanca,Shallow,Daniel D.,upc,2,Na,6,27.869567,-115.044450,Bedrock_1_m,20,Na
2018,3,2,Piedra_Blanca,Shallow,Daniel D.,upc,2,Na,6,27.869567,-115.044450,Boulder_10_cm_1_m,1,Na
2018,3,2,Piedra_Blanca,Shallow,Daniel D.,upc,2,Na,6,27.869567,-115.044450,Cobble_10cm,6,Na
2018,3,2,Piedra_Blanca,Shallow,Daniel D.,upc,2,Na,6,27.869567,-115.044450,sand,3,Na
2018,3,2,Piedra_Blanca,Shallow,Daniel D.,upc,2,Na,6,27.869567,-115.044450,0_10 cm,1,Na
2018,3,2,Piedra_Blanca,Shallow,Daniel D.,upc,2,Na,6,27.869567,-115.044450,10 cm_1 m,7,Na
2018,3,2,Piedra_Blanca,Shallow,Daniel D.,upc,2,Na,6,27.869567,-115.044450,1 m_2 m,11,Na
2018,3,2,Piedra_Blanca,Shallow,Daniel D.,upc,2,Na,6,27.869567,-115.044450,2 m,8,Na
2018,3,2,Piedra_Blanca,Shallow,Daniel D.,upc,2,Na,6,27.869567,-115.044450,Drift_algae       ,1,Na
2018,3,2,Piedra_Blanca,Shallow,Daniel D.,upc,2,Na,6,27.869567,-115.044450,Juvenile_laminariales,4,Na
2018,3,2,Piedra_Blanca,Shallow,Daniel D.,upc,2,Na,6,27.869567,-115.044450,Lacy_filamentous_dense ,4,Na
2018,3,2,Piedra_Blanca,Shallow,Daniel D.,upc,2,Na,6,27.869567,-115.044450,Crustose_coralline_algae ,4,Na
2018,3,2,Piedra_Blanca,Shallow,Daniel D.,upc,2,Na,6,27.869567,-115.044450,Articulated_coralline_algae ,12,Na
2018,3,2,Piedra_Blanca,Shallow,Daniel D.,upc,2,Na,6,27.869567,-115.044450,Desmarestia_spp,1,Na
2018,3,2,Piedra_Blanca,Shallow,Daniel D.,upc,2,Na,6,27.869567,-115.044450,Macrocystis_holdfast_live,2,Na
2018,3,2,Piedra_Blanca,Shallow,Eliot D.,fish,1,Na,6,27.869567,-115.044450,Oxyjulis_californica,24,15
2018,3,2,Piedra_Blanca,Shallow,Eliot D.,fish,1,Na,6,27.869567,-115.044450,Embiotoca_lateralis,5,20
2018,3,2,Piedra_Blanca,Shallow,Eliot D.,fish,1,Na,6,27.869567,-115.044450,Halichoeres_semicinctus,4,20
2018,3,2,Piedra_Blanca,Shallow,Eliot D.,fish,1,Na,6,27.869567,-115.044450,Semicossyphus_pulcher,1,40
2018,3,2,Piedra_Blanca,Shallow,Eliot D.,fish,1,Na,6,27.869567,-115.044450,Semicossyphus_pulcher,2,20
2018,3,2,Piedra_Blanca,Shallow,Eliot D.,fish,1,Na,6,27.869567,-115.044450,Chromis_punctipinnis,11,25
2018,3,2,Piedra_Blanca,Shallow,Eliot D.,fish,1,Na,6,27.869567,-115.044450,Chromis_punctipinnis,14,10
2018,3,2,Piedra_Blanca,Shallow,Eliot D.,fish,1,Na,6,27.869567,-115.044450,Paralabrax_clathratus,4,15
2018,3,2,Piedra_Blanca,Shallow,Eliot D.,fish,1,Na,6,27.869567,-115.044450,Paralabrax_clathratus,2,30
2018,3,2,Piedra_Blanca,Shallow,Eliot D.,fish,1,Na,6,27.869567,-115.044450,Paralabrax_clathratus,1,40
2018,3,2,Piedra_Blanca,Shallow,Eliot D.,fish,1,Na,6,27.869567,-115.044450,Rhacochilus_vacca,1,30
2018,3,2,Piedra_Blanca,Shallow,Eliot D.,fish,1,Na,6,27.869567,-115.044450,Heterodontus_francisci,1,63
2018,3,2,Piedra_Blanca,Shallow,Eliot D.,fish,2,Na,6,27.869567,-115.044450,Heterostichus_rostratus,1,20
2018,3,2,Piedra_Blanca,Shallow,Eliot D.,fish,2,Na,6,27.869567,-115.044450,Halichoeres_semicinctus,1,22
2018,3,2,Piedra_Blanca,Shallow,Eliot D.,fish,2,Na,6,27.869567,-115.044450,Semicossyphus_pulcher,1,45
2018,3,2,Piedra_Blanca,Shallow,Eliot D.,fish,2,Na,6,27.869567,-115.044450,Chromis_punctipinnis,4,12
2018,3,2,Piedra_Blanca,Shallow,Eliot D.,fish,2,Na,6,27.869567,-115.044450,Paralabrax_clathratus,5,10
2018,3,2,Piedra_Blanca,Shallow,Eliot D.,fish,2,Na,6,27.869567,-115.044450,Paralabrax_clathratus,1,20
2018,3,2,Piedra_Blanca,Shallow,Eliot D.,fish,2,Na,6,27.869567,-115.044450,Embiotoca_lateralis,1,20
2018,3,2,Piedra_Blanca,Mid,Eliot D.,fish,1,Na,10,27.870367,-115.044400,Embiotoca_lateralis,2,20
2018,3,2,Piedra_Blanca,Mid,Eliot D.,fish,1,Na,10,27.870367,-115.044400,Semicossyphus_pulcher,4,50
2018,3,2,Piedra_Blanca,Mid,Eliot D.,fish,1,Na,10,27.870367,-115.044400,Halichoeres_semicinctus,1,15
2018,3,2,Piedra_Blanca,Mid,Eliot D.,fish,1,Na,10,27.870367,-115.044400,Halichoeres_semicinctus,2,20
2018,3,2,Piedra_Blanca,Mid,Eliot D.,fish,1,Na,10,27.870367,-115.044400,Paralabrax_clathratus,2,25
2018,3,2,Piedra_Blanca,Mid,Eliot D.,fish,1,Na,10,27.870367,-115.044400,Paralabrax_clathratus,3,20
2018,3,2,Piedra_Blanca,Mid,Eliot D.,fish,1,Na,10,27.870367,-115.044400,Paralabrax_clathratus,1,30
2018,3,2,Piedra_Blanca,Mid,Eliot D.,fish,1,Na,10,27.870367,-115.044400,Chromis_punctipinnis,14,15
2018,3,2,Piedra_Blanca,Mid,Eliot D.,fish,1,Na,10,27.870367,-115.044400,Rhacochilus_vacca,4,31
2018,3,2,Piedra_Blanca,Mid,Eliot D.,fish,1,Na,10,27.870367,-115.044400,Hypsypops_rubicundus,1,30
2018,3,2,Piedra_Blanca,Mid,Eliot D.,fish,1,Na,10,27.870367,-115.044400,Hypsypops_rubicundus,1,20
2018,3,2,Piedra_Blanca,Mid,Eliot D.,fish,2,Na,10,27.870367,-115.044400,Embiotoca_lateralis,2,15
2018,3,2,Piedra_Blanca,Mid,Eliot D.,fish,2,Na,10,27.870367,-115.044400,Semicossyphus_pulcher,2,51
2018,3,2,Piedra_Blanca,Mid,Eliot D.,fish,2,Na,10,27.870367,-115.044400,Chromis_punctipinnis,20,15
2018,3,2,Piedra_Blanca,Mid,Eliot D.,fish,2,Na,10,27.870367,-115.044400,Paralabrax_clathratus,2,25
2018,3,2,Piedra_Blanca,Mid,Eliot D.,fish,2,Na,10,27.870367,-115.044400,Paralabrax_clathratus,1,35
2018,3,2,Piedra_Blanca,Mid,Eliot D.,fish,2,Na,10,27.870367,-115.044400,Hypsypops_rubicundus,2,25
2018,3,2,Piedra_Blanca,Deep,Eliot D.,fish,1,Na,16,27.870267,-115.046267,Oxyjulis_californica,3,10
2018,3,2,Piedra_Blanca,Deep,Eliot D.,fish,1,Na,16,27.870267,-115.046267,Oxyjulis_californica,1,5
2018,3,2,Piedra_Blanca,Deep,Eliot D.,fish,1,Na,16,27.870267,-115.046267,Halichoeres_semicinctus,1,20
2018,3,2,Piedra_Blanca,Deep,Eliot D.,fish,1,Na,16,27.870267,-115.046267,Halichoeres_semicinctus,1,10
2018,3,2,Piedra_Blanca,Deep,Eliot D.,fish,1,Na,16,27.870267,-115.046267,Medialuna_californiensis,1,20
2018,3,2,Piedra_Blanca,Deep,Eliot D.,fish,1,Na,16,27.870267,-115.046267,Semicossyphus_pulcher,1,20
2018,3,2,Piedra_Blanca,Deep,Eliot D.,fish,1,Na,16,27.870267,-115.046267,Semicossyphus_pulcher,1,15
2018,3,2,Piedra_Blanca,Deep,Eliot D.,fish,1,Na,16,27.870267,-115.046267,Paralabrax_nebulifer,1,25
2018,3,2,Piedra_Blanca,Deep,Eliot D.,fish,1,Na,16,27.870267,-115.046267,Paralabrax_clathratus,3,32
2018,3,2,Piedra_Blanca,Deep,Eliot D.,fish,1,Na,16,27.870267,-115.046267,Paralabrax_clathratus,4,25
2018,3,2,Piedra_Blanca,Deep,Eliot D.,fish,2,Na,16,27.870267,-115.046267,Urolopus_concentricus,1,32
2018,3,2,Piedra_Blanca,Deep,Eliot D.,fish,2,Na,16,27.870267,-115.046267,Medialuna_californiensis,4,20
2018,3,2,Piedra_Blanca,Deep,Eliot D.,fish,2,Na,16,27.870267,-115.046267,Semicossyphus_pulcher,1,20
2018,3,2,Piedra_Blanca,Deep,Eliot D.,fish,2,Na,16,27.870267,-115.046267,Semicossyphus_pulcher,1,40
2018,3,2,Piedra_Blanca,Deep,Eliot D.,fish,2,Na,16,27.870267,-115.046267,Semicossyphus_pulcher,1,30
2018,3,2,Piedra_Blanca,Deep,Eliot D.,fish,2,Na,16,27.870267,-115.046267,Paralabrax_clathratus,10,25
2018,3,2,Piedra_Blanca,Deep,Eliot D.,fish,2,Na,16,27.870267,-115.046267,Paralabrax_clathratus,11,30
2018,3,2,Piedra_Blanca,Deep,Eliot D.,fish,2,Na,16,27.870267,-115.046267,Paralabrax_clathratus,5,25
2018,3,2,Piedra_Blanca,Deep,Eliot D.,fish,2,Na,16,27.870267,-115.046267,Paralabrax_clathratus,1,40
2018,3,2,Piedra_Blanca,Deep,Eliot D.,fish,2,Na,16,27.870267,-115.046267,Hypsypops_rubicundus,1,30
